tweet_id,timestamp,source,rating_numerator,rating_denominator,name,floofer,age_bracket,retweet_count,favorite_count,prediction
796116448414461957,2016-11-08 22:25:27+00:00,Twitter for iPhone,11,10,None,None,None,2320,8851,Cardigan
796080075804475393,2016-11-08 20:00:55+00:00,Twitter for iPhone,12,10,Yogi,None,None,2226,8227,chow
796031486298386433,2016-11-08 16:47:50+00:00,Twitter for iPhone,13,10,Daisy,None,None,3601,10523,golden_retriever
795464331001561088,2016-11-07 03:14:10+00:00,Twitter for iPhone,13,10,None,None,doggo,22648,48032,golden_retriever
795400264262053889,2016-11-06 22:59:35+00:00,Twitter for iPhone,12,10,Brody,None,None,2761,9748,golden_retriever
795076730285391872,2016-11-06 01:33:58+00:00,Twitter for iPhone,11,10,Bailey,None,None,5251,15746,Not_dog
794983741416415232,2016-11-05 19:24:28+00:00,Twitter for iPhone,12,10,Rizzy,None,None,3242,0,schipperke
794926597468000259,2016-11-05 15:37:24+00:00,Twitter for iPhone,12,10,Mack,None,None,2222,9945,toy_poodle
794355576146903043,2016-11-04 01:48:22+00:00,Twitter for iPhone,12,10,Butter,None,None,9922,0,cocker_spaniel
794332329137291264,2016-11-04 00:15:59+00:00,Twitter for iPhone,12,10,Nimbus,None,None,2591,9357,Samoyed
794205286408003585,2016-11-03 15:51:10+00:00,Twitter for iPhone,14,10,Laika,None,pupper,3207,8999,Not_dog
793962221541933056,2016-11-02 23:45:19+00:00,Twitter for iPhone,12,10,Maximus,None,None,4705,16327,Labrador_retriever
793845145112371200,2016-11-02 16:00:06+00:00,Twitter for iPhone,13,10,Clark,None,None,1795,8986,Old_English_sheepdog
793614319594401792,2016-11-02 00:42:53+00:00,Twitter for iPhone,13,10,None,None,None,3021,0,golden_retriever
793601777308463104,2016-11-01 23:53:02+00:00,Twitter for iPhone,12,10,Dobby,None,None,1559,7769,miniature_pinscher
793500921481273345,2016-11-01 17:12:16+00:00,Twitter for iPhone,12,10,Fiona,None,None,2293,10385,golden_retriever
793286476301799424,2016-11-01 03:00:09+00:00,Twitter for iPhone,13,10,Moreton,None,None,8828,23906,Afghan_hound
793271401113350145,2016-11-01 02:00:14+00:00,Twitter for iPhone,12,10,Dave,None,None,2316,8471,Siberian_husky
793256262322548741,2016-11-01 01:00:05+00:00,Twitter for iPhone,12,10,None,None,None,8047,19423,basset
793241302385262592,2016-11-01 00:00:38+00:00,Twitter for iPhone,13,10,Tucker,None,None,3177,10222,golden_retriever
793226087023144960,2016-10-31 23:00:11+00:00,Twitter for iPhone,11,10,Juno,None,None,2788,9530,wire-haired_fox_terrier
793210959003287553,2016-10-31 22:00:04+00:00,Twitter for iPhone,10,10,Maude,None,None,2691,8680,French_bulldog
793195938047070209,2016-10-31 21:00:23+00:00,Twitter for iPhone,12,10,Lily,None,puppo,5419,14814,Labrador_retriever
793180763617361921,2016-10-31 20:00:05+00:00,Twitter for iPhone,11,10,Newt,None,None,1927,6731,Lakeland_terrier
793165685325201412,2016-10-31 19:00:10+00:00,Twitter for iPhone,12,10,Benji,None,None,2696,9123,golden_retriever
793150605191548928,2016-10-31 18:00:14+00:00,Twitter for iPhone,11,10,Nida,None,None,1641,5990,Italian_greyhound
793135492858580992,2016-10-31 17:00:11+00:00,Twitter for iPhone,13,10,None,None,None,2423,6235,Not_dog
793120401413079041,2016-10-31 16:00:13+00:00,Twitter for iPhone,11,10,Robin,None,None,3777,12306,Labrador_retriever
792913359805018113,2016-10-31 02:17:31+00:00,Twitter for iPhone,13,10,None,None,None,3823,13923,Not_dog
792883833364439040,2016-10-31 00:20:11+00:00,Twitter for iPhone,12,10,Bailey,None,None,4115,10990,standard_poodle
792773781206999040,2016-10-30 17:02:53+00:00,Twitter for iPhone,12,10,Monster,None,None,1628,7169,Yorkshire_terrier
792394556390137856,2016-10-29 15:55:58+00:00,Twitter for iPhone,12,10,BeBe,None,None,4140,13037,cocker_spaniel
792050063153438720,2016-10-28 17:07:05+00:00,Twitter for iPhone,11,10,Remus,None,None,1714,6952,komondor
791672322847637504,2016-10-27 16:06:04+00:00,Twitter for iPhone,13,10,None,None,None,3021,11437,golden_retriever
791406955684368384,2016-10-26 22:31:36+00:00,Twitter for iPhone,12,10,Levi,None,None,3970,12789,Pembroke
791312159183634433,2016-10-26 16:14:55+00:00,Twitter for iPhone,12,10,Mabel,None,None,2439,8524,miniature_pinscher
791026214425268224,2016-10-25 21:18:40+00:00,Twitter for iPhone,11,10,Alfie,None,None,3928,0,malamute
790987426131050500,2016-10-25 18:44:32+00:00,Twitter for iPhone,12,10,Misty,None,None,2058,9545,cocker_spaniel
790946055508652032,2016-10-25 16:00:09+00:00,Twitter for iPhone,12,10,Betty,None,puppo,4508,16245,golden_retriever
790723298204217344,2016-10-25 01:14:59+00:00,Twitter for iPhone,12,10,Happy,None,None,2221,0,golden_retriever
790698755171364864,2016-10-24 23:37:28+00:00,Twitter for iPhone,12,10,Mosby,None,None,1857,7999,Bernese_mountain_dog
790581949425475584,2016-10-24 15:53:19+00:00,Twitter for iPhone,11,10,Duke,None,None,6856,20064,malinois
790337589677002753,2016-10-23 23:42:19+00:00,Twitter for iPhone,12,10,Maggie,None,None,1825,7619,Pembroke
790277117346975746,2016-10-23 19:42:02+00:00,Twitter for iPhone,11,10,Bruce,None,None,3050,12219,Labrador_retriever
789986466051088384,2016-10-23 00:27:05+00:00,Twitter for iPhone,12,10,Happy,None,None,2221,9007,golden_retriever
789628658055020548,2016-10-22 00:45:17+00:00,Twitter for iPhone,13,10,Eli,None,None,1696,7277,chow
789599242079838210,2016-10-21 22:48:24+00:00,Twitter for iPhone,12,10,Brownie,None,None,1854,6547,Chesapeake_Bay_retriever
789530877013393408,2016-10-21 18:16:44+00:00,Twitter for iPhone,12,10,Rizzy,None,None,3242,11403,schipperke
789268448748703744,2016-10-21 00:53:56+00:00,Twitter for iPhone,10,10,Stella,None,None,2524,8862,malamute
789137962068021249,2016-10-20 16:15:26+00:00,Twitter for iPhone,12,10,Bo,None,None,2679,9446,Chihuahua
788908386943430656,2016-10-20 01:03:11+00:00,Twitter for iPhone,11,10,Lucy,None,None,12025,26680,golden_retriever
788765914992902144,2016-10-19 15:37:03+00:00,Twitter for iPhone,12,10,Butter,None,None,9922,26560,cocker_spaniel
788412144018661376,2016-10-18 16:11:17+00:00,Twitter for iPhone,11,10,Dexter,None,None,5075,15105,golden_retriever
788178268662984705,2016-10-18 00:41:57+00:00,Twitter for iPhone,13,10,None,None,None,2022,7054,Samoyed
788150585577050112,2016-10-17 22:51:57+00:00,Twitter for iPhone,13,10,Leo,None,None,1232,5940,chow
788070120937619456,2016-10-17 17:32:13+00:00,Twitter for iPhone,11,10,Bo,None,None,3305,0,golden_retriever
788039637453406209,2016-10-17 15:31:05+00:00,Twitter for iPhone,12,10,None,None,None,1268,5945,Not_dog
787810552592695296,2016-10-17 00:20:47+00:00,Twitter for iPhone,11,10,Frank,None,None,2928,8363,pug
787717603741622272,2016-10-16 18:11:26+00:00,Twitter for iPhone,13,10,Tonks,None,puppo,2668,9953,German_shepherd
787397959788929025,2016-10-15 21:01:17+00:00,Twitter for iPhone,11,10,Moose,None,None,2749,10588,Chihuahua
787322443945877504,2016-10-15 16:01:13+00:00,Twitter for iPhone,10,10,Lincoln,None,None,1671,7575,golden_retriever
786963064373534720,2016-10-14 16:13:10+00:00,Twitter for iPhone,12,10,Rory,None,None,7670,25890,golden_retriever
786664955043049472,2016-10-13 20:28:35+00:00,Twitter for iPhone,12,10,None,None,None,2437,10265,Leonberg
786595970293370880,2016-10-13 15:54:28+00:00,Twitter for iPhone,11,10,Dale,None,None,3018,9209,Pembroke
786363235746385920,2016-10-13 00:29:39+00:00,Twitter for iPhone,13,10,Rizzo,None,doggo,3328,10542,golden_retriever
786233965241827333,2016-10-12 15:55:59+00:00,Twitter for iPhone,11,10,Mattie,None,None,4522,14776,Labrador_retriever
786036967502913536,2016-10-12 02:53:11+00:00,Twitter for iPhone,11,10,Scout,None,None,6701,0,golden_retriever
785927819176054784,2016-10-11 19:39:28+00:00,Twitter for iPhone,12,10,Lucy,None,None,3078,11070,toy_poodle
785872687017132033,2016-10-11 16:00:24+00:00,Twitter for iPhone,12,10,Rusty,None,None,1728,6508,Great_Pyrenees
785639753186217984,2016-10-11 00:34:48+00:00,Twitter for iPhone,10,10,Pinot,None,multiple,2156,7648,Not_dog
785533386513321988,2016-10-10 17:32:08+00:00,Twitter for iPhone,11,10,Dallas,None,None,1899,8810,miniature_pinscher
785264754247995392,2016-10-09 23:44:41+00:00,Twitter for iPhone,12,10,Doc,None,None,1565,7042,chow
785170936622350336,2016-10-09 17:31:53+00:00,Twitter for iPhone,11,10,Hero,None,None,4636,11637,Eskimo_dog
784826020293709826,2016-10-08 18:41:19+00:00,Twitter for iPhone,13,10,Rusty,None,None,3103,9792,chow
784517518371221505,2016-10-07 22:15:26+00:00,Twitter for iPhone,11,10,Frankie,None,None,2425,8694,malamute
784431430411685888,2016-10-07 16:33:21+00:00,Twitter for iPhone,12,10,Stormy,None,None,1226,5563,miniature_poodle
783839966405230592,2016-10-06 01:23:05+00:00,Twitter for iPhone,13,10,Riley,None,None,10358,29024,Not_dog
783821107061198850,2016-10-06 00:08:09+00:00,Twitter for iPhone,12,10,Mairi,None,None,1882,7144,Lakeland_terrier
783695101801398276,2016-10-05 15:47:27+00:00,Twitter for iPhone,12,10,Loomis,None,None,3080,10140,chow
783466772167098368,2016-10-05 00:40:09+00:00,Twitter for iPhone,11,10,Finn,None,None,2145,8182,Chihuahua
783391753726550016,2016-10-04 19:42:03+00:00,Twitter for iPhone,13,10,Godi,None,None,5236,16367,Norwegian_elkhound
783347506784731136,2016-10-04 16:46:14+00:00,Twitter for iPhone,11,10,Kenny,None,None,5311,0,Cardigan
783334639985389568,2016-10-04 15:55:06+00:00,Twitter for iPhone,12,10,Dave,None,None,11182,28191,Cardigan
783085703974514689,2016-10-03 23:25:55+00:00,Twitter for iPhone,11,10,Earl,None,None,2094,7903,Chesapeake_Bay_retriever
782969140009107456,2016-10-03 15:42:44+00:00,Twitter for iPhone,12,10,Cali,None,None,7069,23412,golden_retriever
782747134529531904,2016-10-03 01:00:34+00:00,Twitter for iPhone,11,10,Deacon,None,doggo,1357,7239,golden_retriever
782722598790725632,2016-10-02 23:23:04+00:00,Twitter for iPhone,10,10,Penny,None,None,5161,16694,Irish_setter
782598640137187329,2016-10-02 15:10:30+00:00,Twitter for iPhone,11,10,Timmy,None,None,1805,7561,malamute
782305867769217024,2016-10-01 19:47:08+00:00,Twitter for iPhone,12,10,Sampson,None,doggo,5309,16094,briard
782021823840026624,2016-10-01 00:58:26+00:00,Twitter for iPhone,12,10,Harper,None,None,5937,0,golden_retriever
781955203444699136,2016-09-30 20:33:43+00:00,Twitter for iPhone,11,10,Chipson,None,None,3213,10809,Not_dog
781661882474196992,2016-09-30 01:08:10+00:00,Twitter for iPhone,5,10,None,None,None,2594,10120,Pembroke
781524693396357120,2016-09-29 16:03:01+00:00,Twitter for iPhone,12,10,None,None,None,5308,20085,Chesapeake_Bay_retriever
781251288990355457,2016-09-28 21:56:36+00:00,Twitter for iPhone,11,10,Oakley,None,None,1985,8126,Mexican_hairless
781163403222056960,2016-09-28 16:07:23+00:00,Twitter for iPhone,10,10,None,None,None,2636,9500,Shetland_sheepdog
780931614150983680,2016-09-28 00:46:20+00:00,Twitter for iPhone,13,10,None,None,puppo,6958,20962,Not_dog
780858289093574656,2016-09-27 19:54:58+00:00,Twitter for iPhone,10,10,Dash,None,None,1922,6959,Chesapeake_Bay_retriever
780800785462489090,2016-09-27 16:06:28+00:00,Twitter for iPhone,11,10,Koda,None,None,1240,5309,Siberian_husky
780601303617732608,2016-09-27 02:53:48+00:00,Twitter for iPhone,12,10,Hercules,None,None,3205,11714,Saint_Bernard
780543529827336192,2016-09-26 23:04:13+00:00,Twitter for iPhone,12,10,None,None,None,1672,6099,golden_retriever
780496263422808064,2016-09-26 19:56:24+00:00,Twitter for iPhone,12,10,Bell,None,None,3520,0,pug
780476555013349377,2016-09-26 18:38:05+00:00,Twitter for iPhone,12,10,None,None,None,108,0,pug
780459368902959104,2016-09-26 17:29:48+00:00,Twitter for iPhone,11,10,Bear,None,None,1026,5120,Great_Dane
780192070812196864,2016-09-25 23:47:39+00:00,Twitter for iPhone,11,10,None,None,None,2150,8427,vizsla
779834332596887552,2016-09-25 00:06:08+00:00,Twitter for iPhone,11,10,Scout,None,None,6701,18207,golden_retriever
779377524342161408,2016-09-23 17:50:56+00:00,Twitter for iPhone,12,10,None,None,pupper,2974,8467,Not_dog
779056095788752897,2016-09-22 20:33:42+00:00,Twitter for iPhone,13,10,None,None,None,4336,14262,Chihuahua
778990705243029504,2016-09-22 16:13:51+00:00,Twitter for iPhone,11,10,Jay,None,None,6849,19238,cocker_spaniel
778748913645780993,2016-09-22 00:13:04+00:00,Twitter for iPhone,11,10,Mya,None,None,1247,6635,Staffordshire_bullterrier
778650543019483137,2016-09-21 17:42:10+00:00,Twitter for iPhone,10,10,Strider,None,None,1427,5560,German_shepherd
778624900596654080,2016-09-21 16:00:17+00:00,Twitter for iPhone,11,10,Penny,None,None,969,4450,Airedale
778408200802557953,2016-09-21 01:39:11+00:00,Twitter for iPhone,14,10,None,None,None,4121,13159,Pembroke
778396591732486144,2016-09-21 00:53:04+00:00,Twitter for iPhone,10,10,an,None,None,11655,0,Not_dog
778383385161035776,2016-09-21 00:00:35+00:00,Twitter for iPhone,13,10,Nala,None,None,1047,5639,collie
778286810187399168,2016-09-20 17:36:50+00:00,Twitter for iPhone,11,10,Stanley,None,None,3158,10001,Boston_bull
778039087836069888,2016-09-20 01:12:28+00:00,Twitter for iPhone,12,10,None,None,pupper,2529,8184,German_shepherd
778027034220126208,2016-09-20 00:24:34+00:00,Twitter for iPhone,27,10,Sophie,None,pupper,1534,6348,clumber
777885040357281792,2016-09-19 15:00:20+00:00,Twitter for iPhone,3,10,Wesley,None,None,1559,6137,Afghan_hound
777684233540206592,2016-09-19 01:42:24+00:00,Twitter for iPhone,12,10,None,None,None,2803,10844,cocker_spaniel
777641927919427584,2016-09-18 22:54:18+00:00,Twitter for iPhone,12,10,Arnie,None,None,4034,0,golden_retriever
777621514455814149,2016-09-18 21:33:11+00:00,Twitter for iPhone,12,10,Derek,None,None,2399,8434,chow
777189768882946048,2016-09-17 16:57:35+00:00,Twitter for iPhone,12,10,Jeffrey,None,None,4111,13703,Chihuahua
776819012571455488,2016-09-16 16:24:19+00:00,Twitter for iPhone,13,10,None,None,pupper,13032,0,Chihuahua
776813020089548800,2016-09-16 16:00:31+00:00,Twitter for iPhone,12,10,Solomon,None,None,1144,4708,toy_poodle
776477788987613185,2016-09-15 17:48:25+00:00,Twitter for iPhone,11,10,Huck,None,pupper,2640,8477,Labrador_retriever
776218204058357768,2016-09-15 00:36:55+00:00,Twitter for iPhone,13,10,None,floofer,None,15121,28765,Samoyed
776201521193218049,2016-09-14 23:30:38+00:00,Twitter for iPhone,10,10,O,None,None,2405,9226,Rottweiler
776113305656188928,2016-09-14 17:40:06+00:00,Twitter for iPhone,11,10,Sampson,None,pupper,4156,11381,Not_dog
776088319444877312,2016-09-14 16:00:49+00:00,Twitter for iPhone,10,10,None,None,None,145,1762,pug
775898661951791106,2016-09-14 03:27:11+00:00,Twitter for iPhone,12,10,None,None,multiple,15987,0,golden_retriever
775842724423557120,2016-09-13 23:44:54+00:00,Twitter for iPhone,12,10,Blue,None,None,2536,11305,chow
775733305207554048,2016-09-13 16:30:07+00:00,Twitter for iPhone,11,10,Anakin,None,doggo,3824,13399,Not_dog
775729183532220416,2016-09-13 16:13:44+00:00,Twitter for iPhone,13,10,None,None,None,4398,12537,Not_dog
775364825476165632,2016-09-12 16:05:54+00:00,Twitter for iPhone,11,10,Finley,None,doggo,2818,7128,beagle
775085132600442880,2016-09-11 21:34:30+00:00,Twitter for iPhone,13,10,Tucker,None,None,4492,14995,chow
774757898236878852,2016-09-10 23:54:11+00:00,Twitter for iPhone,12,10,Finley,None,None,1698,8326,toy_poodle
774639387460112384,2016-09-10 16:03:16+00:00,Twitter for iPhone,10,10,Sprinkles,None,None,1651,6507,Walker_hound
774314403806253056,2016-09-09 18:31:54+00:00,Twitter for iPhone,14,10,None,None,None,5235,21016,Eskimo_dog
773985732834758656,2016-09-08 20:45:53+00:00,Twitter for iPhone,11,10,Winnie,None,pupper,3685,10372,pug
773922284943896577,2016-09-08 16:33:46+00:00,Twitter for iPhone,12,10,Heinrich,None,None,1666,6180,Pomeranian
773704687002451968,2016-09-08 02:09:06+00:00,Twitter for iPhone,12,10,Loki,None,None,1541,6378,silky_terrier
773670353721753600,2016-09-07 23:52:41+00:00,Twitter for iPhone,10,10,Shakespeare,None,None,1255,5168,Old_English_sheepdog
773547596996571136,2016-09-07 15:44:53+00:00,Twitter for iPhone,11,10,Chelsea,None,pupper,5839,21290,Norwegian_elkhound
773308824254029826,2016-09-06 23:56:05+00:00,Twitter for iPhone,12,10,Bungalo,None,None,7140,22536,Labrador_retriever
773247561583001600,2016-09-06 19:52:39+00:00,Twitter for iPhone,10,10,Chip,None,None,3103,9130,miniature_pinscher
773191612633579521,2016-09-06 16:10:20+00:00,Twitter for iPhone,12,10,Grey,None,None,3939,9642,Blenheim_spaniel
772877495989305348,2016-09-05 19:22:09+00:00,Twitter Web Client,11,10,None,None,None,3689,8258,Norwegian_elkhound
772826264096874500,2016-09-05 15:58:34+00:00,Twitter for iPhone,11,10,Roosevelt,None,None,2261,7749,basset
772615324260794368,2016-09-05 02:00:22+00:00,Twitter for iPhone,10,10,Gromit,None,None,3220,0,dalmatian
772581559778025472,2016-09-04 23:46:12+00:00,Twitter for iPhone,10,10,None,None,None,1630,6265,Newfoundland
772193107915964416,2016-09-03 22:02:38+00:00,Twitter for iPhone,12,10,Willem,None,pupper,1322,5793,Pembroke
772152991789019136,2016-09-03 19:23:13+00:00,Twitter for iPhone,10,10,None,None,None,1086,3677,golden_retriever
772117678702071809,2016-09-03 17:02:54+00:00,Twitter for iPhone,12,10,Jack,None,None,703,3625,Labrador_retriever
772114945936949249,2016-09-03 16:52:02+00:00,Twitter for iPhone,10,10,Finn,None,None,451,2637,Chihuahua
772102971039580160,2016-09-03 16:04:27+00:00,Twitter for iPhone,11,10,Penny,None,None,894,3853,Pembroke
771770456517009408,2016-09-02 18:03:10+00:00,Twitter for iPhone,11,10,Davey,None,None,3229,11566,papillon
771500966810099713,2016-09-02 00:12:18+00:00,Twitter for iPhone,12,10,Dakota,None,None,2493,7980,Labrador_retriever
771380798096281600,2016-09-01 16:14:48+00:00,Twitter for iPhone,11,10,Fizz,None,None,4825,10140,collie
771171053431250945,2016-09-01 02:21:21+00:00,Twitter for iPhone,11,10,Frankie,None,None,7085,0,Samoyed
771136648247640064,2016-09-01 00:04:38+00:00,Twitter for iPhone,11,10,Dixie,None,None,2786,8815,golden_retriever
771102124360998913,2016-08-31 21:47:27+00:00,Twitter for iPhone,12,10,Charlie,None,None,1372,5999,Labrador_retriever
771014301343748096,2016-08-31 15:58:28+00:00,Twitter for iPhone,7,10,None,None,None,1579,6645,Not_dog
770787852854652928,2016-08-31 00:58:39+00:00,Twitter for iPhone,10,10,Winston,None,None,1146,4755,Bernese_mountain_dog
770772759874076672,2016-08-30 23:58:40+00:00,Twitter for iPhone,11,10,Sebastian,None,None,1357,5002,chow
770655142660169732,2016-08-30 16:11:18+00:00,Twitter for iPhone,11,10,very,None,None,1708,7088,Not_dog
770414278348247044,2016-08-30 00:14:12+00:00,Twitter for iPhone,11,10,Al,None,None,1994,6097,golden_retriever
770293558247038976,2016-08-29 16:14:30+00:00,Twitter for iPhone,10,10,Jackson,None,None,1395,5974,Italian_greyhound
770093767776997377,2016-08-29 03:00:36+00:00,Twitter for iPhone,12,10,None,None,multiple,2901,0,golden_retriever
770069151037685760,2016-08-29 01:22:47+00:00,Twitter for iPhone,10,10,Carbon,None,None,2179,7308,Boston_bull
769940425801170949,2016-08-28 16:51:16+00:00,Twitter for iPhone,12,10,Klein,None,None,9091,30061,miniature_pinscher
769695466921623552,2016-08-28 00:37:54+00:00,Twitter for iPhone,13,10,Titan,None,None,1603,6196,pug
769212283578875904,2016-08-26 16:37:54+00:00,Twitter for iPhone,12,10,DonDon,None,None,1640,5183,golden_retriever
768970937022709760,2016-08-26 00:38:52+00:00,Twitter Web Client,12,10,Kirby,None,None,6175,13721,Pomeranian
768855141948723200,2016-08-25 16:58:45+00:00,Twitter for iPhone,11,10,Jesse,None,None,850,4031,chow
768609597686943744,2016-08-25 00:43:02+00:00,Twitter for iPhone,10,10,Lou,None,None,1133,3943,basenji
768596291618299904,2016-08-24 23:50:10+00:00,Twitter for iPhone,12,10,Oakley,None,None,1220,4858,Great_Pyrenees
768473857036525572,2016-08-24 15:43:39+00:00,Twitter for iPhone,11,10,Chevy,None,None,3253,13099,Labrador_retriever
768193404517830656,2016-08-23 21:09:14+00:00,Twitter for iPhone,8,10,Gerald,None,doggo,3360,10468,Not_dog
767884188863397888,2016-08-23 00:40:31+00:00,Twitter for iPhone,10,10,Tito,None,None,1299,4565,Not_dog
767754930266464257,2016-08-22 16:06:54+00:00,Twitter for iPhone,11,10,Philbert,None,None,5109,15376,vizsla
767500508068192258,2016-08-21 23:15:55+00:00,Twitter for iPhone,12,10,Louie,None,None,2217,7227,chow
767191397493538821,2016-08-21 02:47:37+00:00,Twitter for iPhone,13,10,None,None,doggo,3587,11824,Not_dog
767122157629476866,2016-08-20 22:12:29+00:00,Twitter for iPhone,13,10,Rupert,None,None,2725,9787,toy_poodle
766793450729734144,2016-08-20 00:26:19+00:00,Twitter for iPhone,10,10,Rufus,None,None,1293,4856,beagle
766693177336135680,2016-08-19 17:47:52+00:00,Twitter for iPhone,11,10,Brudge,None,None,755,3874,Doberman
766423258543644672,2016-08-18 23:55:18+00:00,Twitter for iPhone,9,10,Shadoe,None,None,1496,5773,keeshond
766313316352462849,2016-08-18 16:38:26+00:00,Twitter for iPhone,12,10,Oscar,None,None,1788,6516,toy_poodle
766078092750233600,2016-08-18 01:03:45+00:00,Twitter for iPhone,12,10,Colby,None,None,2493,0,toy_poodle
766069199026450432,2016-08-18 00:28:24+00:00,Twitter for iPhone,12,10,Juno,None,None,805,4054,redbone
766008592277377025,2016-08-17 20:27:34+00:00,Twitter for iPhone,11,10,Angel,None,None,475,3617,Welsh_springer_spaniel
765719909049503744,2016-08-17 01:20:27+00:00,Twitter for iPhone,12,10,Brat,None,None,2053,6967,golden_retriever
765669560888528897,2016-08-16 22:00:23+00:00,Twitter for iPhone,12,10,Tove,None,None,1174,4974,beagle
765395769549590528,2016-08-16 03:52:26+00:00,Twitter for iPhone,13,10,my,None,None,3219,25721,Pembroke
765371061932261376,2016-08-16 02:14:15+00:00,Twitter for iPhone,11,10,Louie,None,pupper,2065,6809,golden_retriever
765222098633691136,2016-08-15 16:22:20+00:00,Twitter for iPhone,10,10,Gromit,None,None,3220,11170,dalmatian
764857477905154048,2016-08-14 16:13:27+00:00,Twitter for iPhone,12,10,Aubie,None,None,1692,6211,Bernese_mountain_dog
764259802650378240,2016-08-13 00:38:30+00:00,Twitter for iPhone,10,10,Kota,None,None,1434,5780,German_shepherd
763837565564780549,2016-08-11 20:40:41+00:00,Twitter for iPhone,11,10,Alfie,None,None,3928,12056,malamute
763183847194451968,2016-08-10 01:23:03+00:00,Twitter for iPhone,8,10,Clark,None,None,1399,5165,miniature_poodle
763103485927849985,2016-08-09 20:03:43+00:00,Twitter for iPhone,10,10,Belle,None,None,2192,7095,chow
762699858130116608,2016-08-08 17:19:51+00:00,Twitter for iPhone,11,10,Leela,None,None,3421,11651,kelpie
762471784394268675,2016-08-08 02:13:34+00:00,Twitter for iPhone,12,10,Glenn,None,None,6085,10779,Samoyed
762464539388485633,2016-08-08 01:44:46+00:00,Twitter for iPhone,12,10,Buddy,None,None,3951,9903,chow
762316489655476224,2016-08-07 15:56:28+00:00,Twitter for iPhone,11,10,Scout,None,None,1058,4603,Not_dog
762035686371364864,2016-08-06 21:20:40+00:00,Twitter for iPhone,14,10,None,None,None,14722,30515,Not_dog
761976711479193600,2016-08-06 17:26:19+00:00,Twitter for iPhone,12,10,Shelby,None,None,1893,5186,Labrador_retriever
761750502866649088,2016-08-06 02:27:27+00:00,Twitter for iPhone,10,10,None,None,None,3710,0,golden_retriever
761745352076779520,2016-08-06 02:06:59+00:00,Twitter for iPhone,11,10,None,None,None,823,4119,Not_dog
761672994376806400,2016-08-05 21:19:27+00:00,Twitter for iPhone,10,10,None,None,None,27561,47376,Not_dog
761599872357261312,2016-08-05 16:28:54+00:00,Twitter for iPhone,11,10,Sephie,None,None,1122,3975,Gordon_setter
761371037149827077,2016-08-05 01:19:35+00:00,Twitter for iPhone,13,10,None,None,None,17179,0,Not_dog
761334018830917632,2016-08-04 22:52:29+00:00,Twitter for iPhone,10,10,Bruce,None,None,1378,4964,Norwegian_elkhound
761292947749015552,2016-08-04 20:09:17+00:00,Twitter for iPhone,11,10,Bonaparte,None,None,1034,4303,standard_poodle
761227390836215808,2016-08-04 15:48:47+00:00,Twitter for iPhone,10,10,Albert,None,None,1492,5116,French_bulldog
761004547850530816,2016-08-04 01:03:17+00:00,Twitter for iPhone,11,10,Bo,None,None,3305,10897,golden_retriever
760893934457552897,2016-08-03 17:43:45+00:00,Twitter for iPhone,11,10,Wishes,None,doggo,919,3666,Blenheim_spaniel
760656994973933572,2016-08-03 02:02:14+00:00,Twitter for iPhone,11,10,Rose,None,None,1803,6313,golden_retriever
760641137271070720,2016-08-03 00:59:13+00:00,Twitter for iPhone,12,10,Theo,None,None,1223,4795,Not_dog
760539183865880579,2016-08-02 18:14:06+00:00,Twitter for iPhone,12,10,Atlas,None,None,3441,7254,Samoyed
760290219849637889,2016-08-02 01:44:48+00:00,Twitter Web Client,13,10,Rocco,None,None,10881,25710,Old_English_sheepdog
760252756032651264,2016-08-01 23:15:56+00:00,Twitter for iPhone,4,10,Fido,None,None,818,3784,Not_dog
760190180481531904,2016-08-01 19:07:17+00:00,Twitter for iPhone,10,10,Sadie,None,None,1701,5472,Not_dog
759846353224826880,2016-07-31 20:21:02+00:00,Twitter for iPhone,11,10,Kirby,None,None,1870,6455,Sussex_spaniel
759793422261743616,2016-07-31 16:50:42+00:00,Twitter for iPhone,12,10,Maggie,None,multiple,1809,5719,golden_retriever
759557299618865152,2016-07-31 01:12:26+00:00,Twitter for iPhone,10,10,Emma,None,None,1138,4489,golden_retriever
759447681597108224,2016-07-30 17:56:51+00:00,Twitter for iPhone,11,10,Oakley,None,None,2339,8155,kuvasz
759197388317847553,2016-07-30 01:22:17+00:00,Twitter for iPhone,12,10,Luna,None,None,1843,5832,kuvasz
759159934323924993,2016-07-29 22:53:27+00:00,Twitter for iPhone,11,10,None,None,None,1102,0,Irish_terrier
759099523532779520,2016-07-29 18:53:24+00:00,Twitter for iPhone,7,10,Toby,None,None,3935,13923,Shetland_sheepdog
759047813560868866,2016-07-29 15:27:55+00:00,Twitter for iPhone,11,10,Spencer,None,None,1906,6213,Labrador_retriever
758854675097526272,2016-07-29 02:40:28+00:00,Twitter for iPhone,11,10,Lilli,None,None,861,3405,Old_English_sheepdog
758828659922702336,2016-07-29 00:57:05+00:00,Twitter for iPhone,13,10,None,None,doggo,3659,10748,Chesapeake_Bay_retriever
758740312047005698,2016-07-28 19:06:01+00:00,Twitter for iPhone,12,10,Boston,None,None,1534,5503,Chesapeake_Bay_retriever
758474966123810816,2016-07-28 01:31:38+00:00,Twitter for iPhone,11,10,Brandonald,None,None,942,3640,Pembroke
758405701903519748,2016-07-27 20:56:24+00:00,Twitter for iPhone,10,10,Odie,None,None,1811,4992,Chesapeake_Bay_retriever
